2024-05-07 09:27:24 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-05-07 09:27:24 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
2024-05-07 09:27:24 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
2024-05-07 09:28:15 [http-nio-8083-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-07 09:28:15 [http-nio-8083-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-05-07 09:28:15 [http-nio-8083-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2024-05-07 09:28:15 [http-nio-8083-exec-1] INFO  m.d.services.MyBankCustomersService - User logged in.
2024-05-07 09:28:15 [http-nio-8083-exec-1] ERROR mybank.dao.services.LoanServices - Specified Loan not found.
2024-05-07 09:38:05 [main] INFO  p.b.MybankwebserviceApplicationTests - Starting MybankwebserviceApplicationTests using Java 1.8.0_292 on WPF45D02X with PID 14124 (started by xxpaiija in C:\DLTE_JavaFullStack-Annapoorna2024\DLTE_Project\MyBank_Project\MYBank-WebService)
2024-05-07 09:38:05 [main] INFO  p.b.MybankwebserviceApplicationTests - No active profile set, falling back to 1 default profile: "default"
2024-05-07 09:38:06 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2024-05-07 09:38:06 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 0 JDBC repository interfaces.
2024-05-07 09:38:06 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'soapServiceConfiguration' of type [project.backend.configuration.SoapServiceConfiguration$$EnhancerBySpringCGLIB$$db662e1f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-07 09:38:06 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$c66a05c6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-07 09:38:06 [main] INFO  o.s.w.s.a.s.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2024-05-07 09:38:08 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
